,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1962,0.0,339.6495904370194,142.2014808022027,360.63020907671716,223.65001601146705,392.72245161857677,255.90427728287537,381.6927327711835,71.10964144696973,101.73351664793822,311.5601183512693,71.32185477971193,60.90541626650548,223.89566265721086,348.26629687794116,147.1298300709432,321.72444139825893,82.7745309845823,210.2281520264661,68.98094209927964,349.95090792178905,431.5240704558825,232.1525720556683,221.21936200693153,113.69849280809218,251.41119885335243,369.51272197951585,147.44399445350322,339.0168456842572,123.49852247570597,220.74873005357293,208.95396658946547,373.4358669391812,384.98970792831443,275.6214431785304,379.2801301167557,364.17709631034194,307.38284621748926,199.732603397478,222.23742185862784,45.08752656498489,262.79755533917205,110.51038976937303,62.99088777513994,259.7451743809069,368.5446069678517,198.688870956303,410.7678968288372,284.4457127023727,359.8612040318816,208.67590838004642,91.99562272991014,230.75869839949726,133.86454090037148,398.8258902707217,60.31735843339142,51.43594022833673
1963,339.6495904370194,0.0,210.25363722367015,52.60400991214475,93.91474673036006,62.78710242605921,99.34168893096076,46.410013717965356,247.35009327335223,123.95611249548098,71.55973849349583,336.018185695951,338.2870121925546,55.84607783038868,73.00454467795807,179.78632486731638,79.19783871548287,315.88890272083927,129.35728196717832,287.69263343759314,86.551918326083,61.202117708349505,127.30998062260723,68.43955156837995,247.93023883982482,182.7905431159096,50.94055384589916,230.90732717193512,40.95804891347319,174.73639546727796,257.6891116552487,80.34439614786632,57.867511742739175,82.64825288835972,59.171104038173915,73.48396048158662,61.90916486746824,93.6663319689608,236.87708032699263,93.23331989069692,292.56769437868894,65.72128191523285,141.2579530540568,240.05037252342774,115.49896054150805,78.26125485110953,241.82887456386266,62.392301677620324,86.75625963557196,47.98455255404408,125.57707670191333,269.0859497363904,219.41767915414275,252.9619424402878,64.71211179646772,261.9772816667311,115.43522019410365
1964,142.2014808022027,210.25363722367015,0.0,243.21968874238885,147.89735487669782,291.5907360929016,95.81426452391625,249.45304831850973,203.2783620639407,85.98530954500809,124.47074980670047,84.21194631639193,91.57885388775632,180.35828529203235,144.89744120041436,174.76992224716534,170.46182800224514,80.48691441225266,254.0272001202691,144.0064316338343,315.47671126256057,176.19610758607723,268.3201393217146,244.79496202779328,80.98420639392478,41.234621770139086,195.62078998857154,103.14918244493501,165.9216983980657,110.28345185355552,64.71912716473044,178.33497415621036,283.7098946642505,126.01768165561529,274.4444703954318,180.0969608822957,279.53288539833454,86.6848197307081,101.52766383099114,159.25777039957626,164.74658824605328,238.12452040273052,173.59242874266968,223.59156819207664,289.19394611802653,113.80967236368794,52.09070650814276,252.23205145683355,306.61311313338337,218.03178060641116,126.44299358428628,63.400917536405316,77.21804545082003,51.632882250502774,187.1666507457784,123.96075635775888,62.48544740956799
1965,360.63020907671716,52.60400991214475,243.21968874238885,0.0,108.34489753703029,46.63473603710559,111.07233714136255,49.877970385752185,232.1768762687291,165.89556906193778,63.25186469667725,389.0738646151019,375.05681503022953,66.69819079909772,51.545218271964224,209.84160728479822,74.87987711057785,381.40848527876386,103.89544393150305,312.29799924833674,66.64403549643306,42.84620237199671,79.29205269725674,85.6745877556252,262.64070300403245,127.3688429341136,90.12922211568872,211.47320835576994,76.33295819263301,202.50591727753218,200.54857897049885,97.34968146821521,50.18662133006724,51.83935408236163,56.92225559047894,53.48014850904194,66.15398146629147,100.82740352324977,220.09216501431368,114.25381280027561,284.03551739042643,77.75864004973673,147.1467105180805,226.75397557920633,90.38771195694629,58.45856666598498,220.89754370056426,48.92399006409935,76.34780640171437,61.77032167055769,121.91439314742594,326.2765575269543,224.26186632275835,281.66642537123863,67.01214654691269,284.13321812768095,116.32776846336935
1966,223.65001601146705,93.91474673036006,147.89735487669782,108.34489753703029,0.0,136.66236350781793,111.94961753365797,91.08198443988434,172.33399245842182,73.1282383982103,104.27693140280117,200.43478697747162,200.17670182391794,83.14487917313178,121.61413107009285,120.6325360187046,120.77980295879091,185.37588884889522,149.30392655045594,172.59446256016537,147.65897055376564,158.75031282238015,130.52121742173944,105.66375677944806,137.71182671831798,142.96469570377943,109.86407493305316,189.41826279366148,99.12313082982772,164.05131247606107,158.5541753482375,71.44262050045909,102.83353350874806,156.6017849342072,92.42286147700824,122.20915554395103,115.82074748207442,102.68740953806281,187.7025710941879,88.22417402338888,202.37727596668194,93.00518928837475,75.08363127546109,216.67063589116182,98.82914720161737,121.50629854526734,156.33639135913572,140.1815069347046,109.48948963690616,87.52812877990492,139.63760833416856,127.96131584319927,179.14870889408903,159.68771152511033,139.8569062022491,160.78613597320515,96.50773592512496
1967,392.72245161857677,62.78710242605921,291.5907360929016,46.63473603710559,136.66236350781793,0.0,154.5094722453935,46.85838728285611,271.66311713008196,230.86914109962845,117.61520881026982,393.0748073322889,406.04474679565163,107.53945164280461,87.33814643599536,229.2000917773345,105.65194627020284,397.0606885100988,147.33826971438845,335.8527789739497,38.38253128486265,60.851739126668704,119.69720273623615,74.80983822707856,338.17394176592666,190.76297467040706,66.35885865711657,277.54076796554887,71.23897751636449,233.6247266169654,276.6268767061624,114.89569719347413,48.445861692418326,102.35384075070266,49.121711623794496,65.95884423876184,38.20662658506895,153.37261928794254,286.57083319378233,146.92925008892593,327.7862678848205,83.04024831451302,204.48750314436987,251.15053118750419,92.01092051265691,101.85903319187337,272.28499592947117,32.64078328826618,60.789525103344175,52.683187858275126,194.282834818927,356.97708983215165,263.22158083686713,338.45325249336275,47.4370969660484,328.995621659874,143.87320333806719
1968,255.90427728287537,99.34168893096076,95.81426452391625,111.07233714136255,111.94961753365797,154.5094722453935,0.0,114.57664014679153,262.5273881773193,102.91054432443397,68.45361395863969,217.97731961141966,226.56036888658394,113.70224742360523,83.7417528600325,182.05813486500008,67.0628817462193,209.89727773617824,125.29301801118305,234.35447732673157,165.3322012980478,77.81399995381886,110.80740108331445,182.40195676906615,141.57583329506164,92.5147762038471,92.77935784226725,139.37438910237205,109.85215021824818,115.41959683476671,154.12156659789093,125.70962414297693,130.0043044437083,56.332395929511975,185.77029361877902,75.95401421521244,152.39576941525436,40.14253383955136,169.13285931984274,122.25427517461667,249.4745238854326,125.08754238138727,201.1844319056754,241.04013147372106,238.27519684081207,47.79817316467295,137.13329333665425,115.85151913421257,188.99176630471504,116.12734591773196,102.93354231548399,139.3912831784756,141.1985985322871,137.86037649298518,95.57173230154795,202.40772559641553,72.18084626674137
1969,381.6927327711835,46.410013717965356,249.45304831850973,49.877970385752185,91.08198443988434,46.85838728285611,114.57664014679153,0.0,241.67383795065388,165.20059745702005,97.53293734363679,410.77611849780965,406.0855610945618,83.42024402082401,71.84883049471013,174.44429934837711,69.1926361664791,381.37436579958353,100.19977290196366,325.4280473179752,52.39620741745691,55.967628782988015,84.49658478688185,74.46522307808601,289.50818776652847,157.02264111110466,47.99123998095306,229.6647989136952,56.57502946736952,204.24485457670474,243.71418104235966,78.34603749847186,33.08156428600103,87.7339622737679,65.39690200828956,44.84096048391056,50.183505860230476,104.03137666207473,238.51807461855321,91.41262635670641,309.76054599276495,54.361013520599016,168.53329637114035,205.51927177487946,95.71925203511678,71.11437317034812,236.58409928751303,41.31252446171615,57.43334446205594,48.811179218714976,154.99588563549673,319.83550589329786,217.92503440376268,291.17973486255903,51.18854714815624,310.0241886568453,124.97945835248731
1970,71.10964144696973,247.35009327335223,203.2783620639407,232.1768762687291,172.33399245842182,271.66311713008196,262.5273881773193,241.67383795065388,0.0,91.88639488274734,287.921042542633,131.1651482815458,115.43471808800004,162.86694662141215,233.64040949823476,112.05278185656536,210.66773232052094,120.81756091170698,92.71826774328932,59.35811721802985,234.65917095272064,301.64029246387213,107.91570932490123,153.55566053609323,132.64419560276065,302.1050215219846,210.5187208145419,185.78937485605437,258.51111524288484,139.63545486878658,257.89013552141233,161.33861619363773,232.66307689545408,317.45060934773744,173.5739462335798,224.17292013571193,254.89222977186364,289.6493638697485,229.79307075342217,167.33953946792087,52.497888038748215,153.64383444794186,76.76733519958894,47.98252893485234,158.66316742095427,271.498518237088,253.92123450729417,271.8032531786342,182.76541559695784,258.00062607797537,206.60590908884387,127.56642289527281,300.89956535408675,192.75164574900217,285.7052172218165,71.46928240648856,71.01976501040238
1971,101.73351664793822,123.95611249548098,85.98530954500809,165.89556906193778,73.1282383982103,230.86914109962845,102.91054432443397,165.20059745702005,91.88639488274734,0.0,131.2903950298182,101.12326781744035,103.08561598217162,97.77520194896678,191.33597467312154,84.63716531105564,223.90608475490828,91.76641945991611,111.37923476365572,111.8561437593432,214.07363203939545,243.40881026970993,151.42784503777096,127.37329555146908,102.01448495582939,112.09637425062621,151.24407111777523,156.03919410885138,118.33309771999036,101.6308886529355,99.8525216758398,93.96318378799086,176.02716848604055,192.8491031075949,144.18966633595588,230.8535410171824,201.30205199154636,102.4284057937502,175.94677045863426,113.99177823197986,111.26093583609571,125.31250903050764,54.93121872299618,102.41882361286986,145.9783315150593,186.6097084256521,113.58983839380444,231.37612461325256,157.5108094332301,136.03393910496385,132.36828936827382,67.14359613830777,163.31103436539723,84.06963156691616,228.2349202969117,72.28247001653267,58.113206200699544
1972,311.5601183512693,71.55973849349583,124.47074980670047,63.25186469667725,104.27693140280117,117.61520881026982,68.45361395863969,97.53293734363679,287.921042542633,131.2903950298182,0.0,271.7883914177629,274.4396167273538,74.59133840907609,52.81882604816052,191.08439442290273,92.09614627594031,242.08040672751835,150.86556246506814,260.8996838847827,132.60005784596362,59.153697070368594,140.47933078537326,153.42583066132633,160.09518425100615,109.60316107532047,91.63324391550094,192.89978942071522,77.19945771756926,186.33940844632897,165.75993550846783,117.72714467031804,121.01752801841202,59.40036412121735,138.54244311203905,85.5426989163151,132.21543888109855,73.09628083698702,193.32441374998794,105.1131800958265,301.1439495232313,126.11289937456168,214.26703372128915,268.00634625443803,200.5846553686735,70.06755598286809,159.90513324224884,102.96014285516307,163.92837276825196,76.10279404979791,98.79776427094481,181.03126831424143,175.00494349138955,156.14821874168925,81.96842424117114,276.2926040811107,92.22341309332676
1973,71.32185477971193,336.018185695951,84.21194631639193,389.0738646151019,200.43478697747162,393.0748073322889,217.97731961141966,410.77611849780965,131.1651482815458,101.12326781744035,271.7883914177629,0.0,31.970486538789405,230.89943608756664,342.46205319834615,176.295536371357,354.07820940372824,42.991456935494305,291.3670105062424,90.29892060456505,412.03287594329373,394.8211085626258,289.69775094996686,237.95223830447128,75.14559456312863,154.54415450962364,375.4173227299413,113.77054278668133,308.9015429787914,121.3707525207731,104.44238484358817,202.71819351268346,419.86608902388343,324.020191425524,306.0904134508405,391.4021544667598,374.5992161949732,255.25866318435325,107.09975086942421,214.91305449138167,102.00269361869334,320.9695476491034,148.09976978486424,152.47935558654217,286.38723692197004,344.1675061896529,75.63974300475408,422.5382127438676,337.3702678776106,374.3557734718547,182.47857355383715,64.95411270747185,90.77309261570272,64.45855562216774,362.30650408730287,91.20121367250321,60.7002875886433
1974,60.90541626650548,338.2870121925546,91.57885388775632,375.05681503022953,200.17670182391794,406.04474679565163,226.56036888658394,406.0855610945618,115.43471808800004,103.08561598217162,274.4396167273538,31.970486538789405,0.0,227.53765479289822,326.4285740213839,171.46602349776035,354.05876880565273,39.49078363987024,277.7532388262533,74.7165161148844,401.6494916399441,397.1245792740536,274.6316661175893,229.0127175128301,67.3513783462105,157.3169193234823,392.3281490355414,109.8960348096241,323.1090448412842,115.94405987631694,116.44921769662218,204.38021165437266,413.24767537203394,334.5063174717962,288.5632650901262,390.3920912741261,384.5933304152822,251.94239915384853,114.49747915505459,208.24621424965088,91.52205472783041,314.22154825149437,142.76839344696467,137.429298995313,277.4032237531747,335.21479622431144,94.08735035584283,432.2184213760662,334.81934014163556,365.0614824802522,176.23686942592218,70.05576997239136,105.77621185987005,77.88883270714211,365.1760163874202,92.91621458363532,58.86266175504244
1975,223.89566265721086,55.84607783038868,180.35828529203235,66.69819079909772,83.14487917313178,107.53945164280461,113.70224742360523,83.42024402082401,162.86694662141215,97.77520194896678,74.59133840907609,230.89943608756664,227.53765479289822,0.0,81.08884172778764,149.14046584246472,142.72600366219376,218.82131880928546,116.48591488619181,191.9767346168011,146.84352077820094,104.5369450056816,138.15439104736942,90.66522519716227,204.47612717831086,175.227245982903,107.10737254119863,223.25532581331046,64.20003225334136,175.93890656873293,210.10027631101164,74.09693446758061,88.93848445524662,123.78878951473884,78.13206278989414,134.61264317256135,117.47112507644407,109.19190728409404,238.68765491908562,81.86525388119749,211.15411096233439,91.8313106984622,101.82088993982458,180.84940882770093,116.32860125256603,130.87662864545993,214.44301565239604,98.27790261501187,118.85372833931748,68.02343437445616,127.95657101250075,187.75209145502552,242.20054502261692,211.4270124743477,81.12796047496775,177.93044125113482,114.37732110045407
1976,348.26629687794116,73.00454467795807,144.89744120041436,51.545218271964224,121.61413107009285,87.33814643599536,83.7417528600325,71.84883049471013,233.64040949823476,191.33597467312154,52.81882604816052,342.46205319834615,326.4285740213839,81.08884172778764,0.0,158.34848663388874,91.14561225960338,302.22571979472843,91.35155287497113,274.26485237760903,89.32602923365567,65.51287351057552,88.17952034132448,128.16561869205574,227.03653534438763,133.24336311160732,64.174459994801,195.2813441033433,52.47232553201276,189.82478755171235,188.64476917194867,126.95634056645214,83.04561848876386,68.06788826399088,93.43057880159488,76.59243088535673,108.09467006169835,80.99685713182774,221.90098515561382,97.71121373876367,299.85112700845644,92.46149624083773,168.62110146996437,247.18589790432506,120.89820050846893,74.10861067410073,184.6692933901354,66.88513135212771,106.29694088678123,68.46615650959286,114.99625051426811,229.80010729401388,205.38959675003645,205.19341134841324,70.5086344378909,248.5803438761747,105.94286544273673
1977,147.1298300709432,179.78632486731638,174.76992224716534,209.84160728479822,120.6325360187046,229.2000917773345,182.05813486500008,174.44429934837711,112.05278185656536,84.63716531105564,191.08439442290273,176.295536371357,171.46602349776035,149.14046584246472,158.34848663388874,0.0,145.16776605149946,140.27922430810438,109.43856902114236,134.31287015929226,204.74225611273414,250.53717367502972,137.51306211245162,142.14818624029624,116.6346688567171,229.60704162869226,151.30196155342742,117.04147944777537,169.62688957718626,129.97943743040372,190.40535485233897,120.5589678737583,176.40388637087185,241.0835000278747,167.18306839022753,176.38866166050468,193.71743869711926,176.20294706264153,166.64030771825853,88.02847455076711,155.79109226473713,92.98017703755927,95.54818470151879,117.45190089744314,145.01550293689485,181.76411298304075,223.42484549170615,215.07450894477205,137.15423714237284,179.35404923173513,130.10857171458707,122.6411430442019,197.097993424883,153.35724097403826,220.45105702964537,83.25906278487376,64.79364721851489
1978,321.72444139825893,79.19783871548287,170.46182800224514,74.87987711057785,120.77980295879091,105.65194627020284,67.0628817462193,69.1926361664791,210.66773232052094,223.90608475490828,92.09614627594031,354.07820940372824,354.05876880565273,142.72600366219376,91.14561225960338,145.16776605149946,0.0,326.68269099888334,76.53150160901865,283.7596164734481,86.82534452667775,83.30168515819223,69.3625824872899,119.82812368959856,232.3424333033138,147.82917440926252,59.6243512933805,153.31039586891933,103.6564036413679,211.7644424096904,168.57715111172317,123.10106974666486,82.26060814097399,83.4220290251513,105.01448443317432,51.023026866335606,91.87525875597888,74.56264348602338,188.74476604181734,120.37940438527546,268.8724583053912,72.95376237431947,181.4700539013461,184.5937865861344,90.65088021572126,54.81673571987487,180.07560138639113,81.4020910291513,75.88784870361953,83.00024324272425,161.2183522670676,250.49602241299178,185.66074672188694,186.36703513757766,80.7342921346685,262.1095065916864,112.61095930251031
1979,82.7745309845823,315.88890272083927,80.48691441225266,381.40848527876386,185.37588884889522,397.0606885100988,209.89727773617824,381.37436579958353,120.81756091170698,91.76641945991611,242.08040672751835,42.991456935494305,39.49078363987024,218.82131880928546,302.22571979472843,140.27922430810438,326.68269099888334,0.0,271.1133321405566,72.81234979205837,400.23220152927416,382.8026097475111,300.5096449074407,235.1417477276664,62.79753565869427,123.42516377527238,349.6845676398365,116.54109932195344,296.11650434427946,105.50298281624876,103.17738569348349,192.5170876756446,413.8652567256098,283.7005887680914,297.71589814334175,356.8558678265909,378.49614694788215,215.01709118425808,122.42384679724391,195.49639158396448,81.49886712157783,318.79752410069506,125.32879227207322,159.93458685049967,286.8047585643951,293.21579037438346,81.33184056293794,424.6675719587606,340.09761987260015,348.18298531498374,174.5359896086491,56.61725004067088,104.81647286315024,58.38068888087885,339.23608829307165,72.45371397673843,51.47929663216039
1980,210.2281520264661,129.35728196717832,254.0272001202691,103.89544393150305,149.30392655045594,147.33826971438845,125.29301801118305,100.19977290196366,92.71826774328932,111.37923476365572,150.86556246506814,291.3670105062424,277.7532388262533,116.48591488619181,91.35155287497113,109.43856902114236,76.53150160901865,271.1133321405566,0.0,221.93056275432826,124.21254248028805,125.30493845026012,51.93165497984219,105.8717801183784,203.52743196579155,207.91969950438596,86.6616956126714,129.5116153969689,158.54846855924188,162.92901272290197,194.7314819375541,110.94096914386172,102.0262597578488,132.64236403109658,95.8466988656599,73.4141780462021,136.5246165099931,120.769660862729,193.09930998778862,122.50876204145806,174.10600846737006,80.81835863400775,74.93433352363927,99.83217403567093,80.49855553440686,96.54188056403777,248.24235350575492,109.9760472657359,99.80898684854286,123.8669464027749,130.75809637523298,266.5571374734153,205.19995514163062,285.6472795383179,125.6652796116653,133.87074050155545,82.78578674579752
1981,68.98094209927964,287.69263343759314,144.0064316338343,312.29799924833674,172.59446256016537,335.8527789739497,234.35447732673157,325.4280473179752,59.35811721802985,111.8561437593432,260.8996838847827,90.29892060456505,74.7165161148844,191.9767346168011,274.26485237760903,134.31287015929226,283.7596164734481,72.81234979205837,221.93056275432826,0.0,306.23301060317544,368.1498409856073,186.9683993345426,193.8900103589169,106.64777125113962,222.63817897993587,304.7923159849195,151.27464485512675,279.2267677674265,125.89410087982797,181.53023763146834,178.86749561123193,331.15089292311836,325.54926035329174,219.5538302293504,351.05611412581135,300.4686463781806,269.25254906782925,141.55802137698967,157.28591095586356,44.95035621205985,201.4110929534284,103.47837620356664,96.67857520249437,187.1156025392549,305.4912491741339,166.10612968882543,350.5088671214672,223.598200790125,281.1195341211132,186.75936533681985,88.33191275835163,167.8419723589213,125.40616520640485,328.4777227486475,82.00911024742265,70.02409069879664
1982,349.95090792178905,86.551918326083,315.47671126256057,66.64403549643306,147.65897055376564,38.38253128486265,165.3322012980478,52.39620741745691,234.65917095272064,214.07363203939545,132.60005784596362,412.03287594329373,401.6494916399441,146.84352077820094,89.32602923365567,204.74225611273414,86.82534452667775,400.23220152927416,124.21254248028805,306.23301060317544,0.0,92.31062668698127,91.71290898910934,74.17456525133136,358.55235171351,205.27571801017362,67.55067348611078,252.4616244357054,92.39705062262308,240.76129456286225,257.01090923639674,96.90488369887925,47.43942071688473,128.69656799875398,46.40327297846863,72.71660916200767,35.19541199425609,148.67776825540577,277.04412877131034,156.64525741509826,284.75589906393395,86.65350240205245,159.1002965306517,226.86878955619295,59.82904658269319,103.92624577814956,283.2094707432345,46.89339554561694,49.59083680581767,69.57628348276222,224.02039278163824,372.77413941801706,280.9415650942894,347.48359852096604,78.56042795921059,281.34227410599135,138.65843278379347
1983,431.5240704558825,61.202117708349505,176.19610758607723,42.84620237199671,158.75031282238015,60.851739126668704,77.81399995381886,55.967628782988015,301.64029246387213,243.40881026970993,59.153697070368594,394.8211085626258,397.1245792740536,104.5369450056816,65.51287351057552,250.53717367502972,83.30168515819223,382.8026097475111,125.30493845026012,368.1498409856073,92.31062668698127,0.0,111.25098278692491,117.73353422998245,264.84934036101333,113.69276296099365,72.21344315762809,230.59423991975277,68.99394116160133,221.14655311145327,211.73015567915905,160.2744748006356,66.604688689544,36.38074125241386,100.41466983574949,55.21354264894312,95.97123083853715,82.21463135355751,236.71304132753872,143.5512575029928,359.3902133564489,90.15171285088861,250.54682120878533,257.9447490365888,168.00332594080027,57.216356376474316,193.75250831533512,49.04073267272536,111.01805458845999,74.74403507591694,136.93431017537563,322.8969927868238,193.32037993898376,260.95290958671876,50.98200775623377,340.3632707770104,113.5076283494617
1984,232.1525720556683,127.30998062260723,268.3201393217146,79.29205269725674,130.52121742173944,119.69720273623615,110.80740108331445,84.49658478688185,107.91570932490123,151.42784503777096,140.47933078537326,289.69775094996686,274.6316661175893,138.15439104736942,88.17952034132448,137.51306211245162,69.3625824872899,300.5096449074407,51.93165497984219,186.9683993345426,91.71290898910934,111.25098278692491,0.0,106.11280147632854,256.92880791540443,197.11336112494598,72.61179491457916,157.67783732559286,133.01855192118845,192.07158427640562,191.06257584476793,119.67186149803064,76.25753029302973,121.58300842582123,109.39324856569242,63.547590195113244,120.87228504673934,105.79977325738517,192.79375036284884,132.71747157996066,171.9389740370811,81.8737149983346,67.89256997318225,122.57600779668421,74.1722405763522,76.80787661900321,232.6465623411628,96.82283937460082,77.4234470499059,104.89707731420462,184.5327636752148,284.64782965969505,239.42848955861137,271.1750518059398,138.70766913086055,152.9003495585395,110.74318508684048
1985,221.21936200693153,68.43955156837995,244.79496202779328,85.6745877556252,105.66375677944806,74.80983822707856,182.40195676906615,74.46522307808601,153.55566053609323,127.37329555146908,153.42583066132633,237.95223830447128,229.0127175128301,90.66522519716227,128.16561869205574,142.14818624029624,119.82812368959856,235.1417477276664,105.8717801183784,193.8900103589169,74.17456525133136,117.73353422998245,106.11280147632854,0.0,228.1698194469826,267.0416232559646,115.41574093582723,239.13134377982888,114.8572290218691,181.25812849359323,267.5296972891016,57.91901655016062,81.2101072022139,166.40839301606098,54.30276036828624,121.97010742680315,57.128831659315175,205.304432846653,253.62848850688772,99.99948125078585,188.0097846364127,91.56513620543478,95.2540454754905,172.22738538402564,57.51693464375451,142.39515202546647,286.5573418436092,85.16380342189247,71.36065856296824,83.6533574141273,170.82572487346158,220.65810507053226,278.315197250934,261.23104007045646,96.68823210317196,174.26277182738158,121.70164035885074
1986,113.69849280809218,247.93023883982482,80.98420639392478,262.64070300403245,137.71182671831798,338.17394176592666,141.57583329506164,289.50818776652847,132.64419560276065,102.01448495582939,160.09518425100615,75.14559456312863,67.3513783462105,204.47612717831086,227.03653534438763,116.6346688567171,232.3424333033138,62.79753565869427,203.52743196579155,106.64777125113962,358.55235171351,264.84934036101333,256.92880791540443,228.1698194469826,0.0,106.72326126908524,268.8337448495713,92.86887164616212,216.69014532623765,104.68480997471096,88.715372246208,181.94198956446002,307.52065133442665,200.94446234905996,262.4657560337188,261.61853655386795,308.48525944222143,147.03953286534679,91.46533474504453,165.08112508911972,113.91112424207792,239.73166980188427,136.70367797233436,141.60537703876778,263.041557235988,202.44187162554982,90.72985386860438,326.8994173584025,283.13321492713413,255.0527590171698,117.25147584698628,64.4520516862815,91.73753029212816,66.08574611378863,270.8891108454521,102.9123954194624,64.32195211771447
1987,251.41119885335243,182.7905431159096,41.234621770139086,127.3688429341136,142.96469570377943,190.76297467040706,92.5147762038471,157.02264111110466,302.1050215219846,112.09637425062621,109.60316107532047,154.54415450962364,157.3169193234823,175.227245982903,133.24336311160732,229.60704162869226,147.82917440926252,123.42516377527238,207.91969950438596,222.63817897993587,205.27571801017362,113.69276296099365,197.11336112494598,267.0416232559646,106.72326126908524,0.0,178.75413677369576,143.75107459230534,153.94272068483554,194.45985547384785,79.60739604101674,173.26302830340776,173.48369013219016,84.25526702485912,239.32335337669883,142.63350284335849,223.76670566829654,83.77909572255831,130.15592546697388,181.46258979853346,269.9116708757232,202.52833741459776,249.02957672917952,336.99159549369443,303.3399551797083,100.18766687655712,55.158002090476,159.27245133564833,246.64756397433658,185.15666495986855,116.62542238603108,101.00182219660246,91.87266620694002,72.34583039184527,144.745699148127,236.9170852990218,69.48276897500092
1988,369.51272197951585,50.94055384589916,195.62078998857154,90.12922211568872,109.86407493305316,66.35885865711657,92.77935784226725,47.99123998095306,210.5187208145419,151.24407111777523,91.63324391550094,375.4173227299413,392.3281490355414,107.10737254119863,64.174459994801,151.30196155342742,59.6243512933805,349.6845676398365,86.6616956126714,304.7923159849195,67.55067348611078,72.21344315762809,72.61179491457916,115.41574093582723,268.8337448495713,178.75413677369576,0.0,224.5056275959967,50.32313577953905,236.42883707278617,225.48130908900458,115.25183104719063,64.03817157581581,84.2805828069557,88.30213939993658,51.42299284274605,68.17597447925088,94.50815976022176,243.9726878366998,97.72351899258744,315.7085019947699,57.1010853187759,184.80794281245497,214.57517678775824,102.20980206314299,65.7370203242063,220.34766278098115,61.82442079236644,72.81516489644947,61.53574932562128,152.4034190973199,277.7892752150882,210.13875372380613,247.13471280086998,55.99227352953062,278.81659735446283,114.22557189373634
1989,147.44399445350322,230.90732717193512,103.14918244493501,211.47320835576994,189.41826279366148,277.54076796554887,139.37438910237205,229.6647989136952,185.78937485605437,156.03919410885138,192.89978942071522,113.77054278668133,109.8960348096241,223.25532581331046,195.2813441033433,117.04147944777537,153.31039586891933,116.54109932195344,129.5116153969689,151.27464485512675,252.4616244357054,230.59423991975277,157.67783732559286,239.13134377982888,92.86887164616212,143.75107459230534,224.5056275959967,0.0,258.39780341756267,109.80342929894886,95.176379687001,189.14724148905327,235.3075902211349,204.50585916584774,252.96836754298823,201.7570242763031,272.30238995190433,137.76282675608314,86.00199252786223,172.29957316411983,169.47552919951525,182.3503353238774,186.09564270010924,121.1954854595655,235.16336007215048,158.59595351305927,130.87200397699553,258.33181829053814,223.845199871442,243.17102552183908,106.01323284965387,81.06574476582733,101.36794140812353,83.90523302199358,261.5772744469631,142.10315717489186,74.06571715949934
